Timestamp,EGT_C,N2_PctRPM,OilPressure_PSI,Vib1_IPS,Vib2_IPS,Engine_Fault_State,EGT_Sensor_Health,Vibration_Sensor_Health,Scenario
2025-04-02 09:25:55.474360,904.49,89.28,54.69,0.97,1.09,Normal,OK,OK,OilLeak
2025-04-02 09:25:56.474360,911.15,89.84,53.74,1.11,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:25:57.474360,900.62,89.9,54.54,0.89,1.0,Normal,OK,OK,OilLeak
2025-04-02 09:25:58.474360,900.43,90.95,55.46,0.91,0.92,Normal,OK,OK,OilLeak
2025-04-02 09:25:59.474360,905.14,89.7,55.57,1.06,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:26:00.474360,901.0,89.95,55.91,1.12,1.15,Normal,OK,OK,OilLeak
2025-04-02 09:26:01.474360,895.25,90.02,51.79,0.99,0.93,Normal,OK,OK,OilLeak
2025-04-02 09:26:02.474360,890.49,90.18,56.17,1.1,1.13,Normal,OK,OK,OilLeak
2025-04-02 09:26:03.474360,898.09,89.36,55.67,1.17,1.17,Normal,OK,OK,OilLeak
2025-04-02 09:26:04.474360,906.55,90.33,54.62,1.13,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:26:05.474360,908.79,89.64,54.85,1.0,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:26:06.474360,896.96,89.99,55.54,0.95,0.81,Normal,OK,OK,OilLeak
2025-04-02 09:26:07.474360,903.38,90.27,54.68,0.96,0.89,Normal,OK,OK,OilLeak
2025-04-02 09:26:08.474360,900.25,90.69,55.09,1.04,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:26:09.474360,896.33,89.31,55.61,1.04,0.93,Normal,OK,OK,OilLeak
2025-04-02 09:26:10.474360,902.47,89.87,55.0,0.8,0.65,Normal,OK,OK,OilLeak
2025-04-02 09:26:11.474360,894.35,89.96,56.22,0.94,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:26:12.474360,899.08,89.54,56.53,0.79,0.75,Normal,OK,OK,OilLeak
2025-04-02 09:26:13.474360,891.6,90.43,54.51,0.99,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:26:14.474360,890.5,89.62,,0.96,1.05,Normal,OK,OK,OilLeak
2025-04-02 09:26:15.474360,903.33,90.4,54.76,0.8,0.85,Normal,OK,OK,OilLeak
2025-04-02 09:26:16.474360,908.98,89.64,54.21,0.95,0.93,Normal,OK,OK,OilLeak
2025-04-02 09:26:17.474360,895.42,89.65,55.65,1.12,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:26:18.474360,910.25,89.82,57.35,0.7,0.74,Normal,OK,OK,OilLeak
2025-04-02 09:26:19.474360,907.39,90.26,53.6,1.08,1.06,Normal,OK,OK,OilLeak
2025-04-02 09:26:20.474360,902.9,89.52,53.51,1.09,1.09,Normal,OK,OK,OilLeak
2025-04-02 09:26:21.474360,900.92,89.64,52.42,0.91,0.87,Normal,OK,OK,OilLeak
2025-04-02 09:26:22.474360,898.67,89.88,54.08,1.25,1.26,Normal,OK,OK,OilLeak
2025-04-02 09:26:23.474360,897.56,89.96,54.11,1.06,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:26:24.474360,910.39,89.59,55.04,1.07,1.12,Normal,OK,OK,OilLeak
2025-04-02 09:26:25.474360,903.08,91.26,53.32,1.07,1.14,Normal,OK,OK,OilLeak
2025-04-02 09:26:26.474360,896.81,90.13,55.79,1.03,1.16,Normal,OK,OK,OilLeak
2025-04-02 09:26:27.474360,910.44,90.54,54.16,0.93,0.95,Normal,OK,OK,OilLeak
2025-04-02 09:26:28.474360,897.75,90.31,56.38,0.93,0.87,Normal,OK,OK,OilLeak
2025-04-02 09:26:29.474360,905.41,89.93,57.29,1.01,1.07,Normal,OK,OK,OilLeak
2025-04-02 09:26:30.474360,899.71,90.77,53.37,1.22,1.11,Normal,OK,OK,OilLeak
2025-04-02 09:26:31.474360,894.65,89.79,56.85,0.88,0.82,Normal,OK,OK,OilLeak
2025-04-02 09:26:32.474360,904.71,90.08,53.64,1.03,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:26:33.474360,896.21,89.76,56.9,1.11,1.16,Normal,OK,OK,OilLeak
2025-04-02 09:26:34.474360,901.73,90.02,52.44,0.96,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:26:35.474360,900.32,89.83,56.93,0.88,0.81,Normal,OK,OK,OilLeak
2025-04-02 09:26:36.474360,901.2,90.55,,1.01,0.96,Normal,OK,OK,OilLeak
2025-04-02 09:26:37.474360,908.15,89.41,54.39,0.96,0.89,Normal,OK,OK,OilLeak
2025-04-02 09:26:38.474360,907.92,90.08,55.06,0.83,0.91,Normal,OK,OK,OilLeak
2025-04-02 09:26:39.474360,903.13,89.18,54.93,1.03,1.05,Normal,OK,OK,OilLeak
2025-04-02 09:26:40.474360,898.8,89.99,54.72,0.76,0.67,Normal,OK,OK,OilLeak
2025-04-02 09:26:41.474360,905.1,89.71,54.85,0.84,0.68,Normal,OK,OK,OilLeak
2025-04-02 09:26:42.474360,904.52,89.6,52.68,0.9,0.86,Normal,OK,OK,OilLeak
2025-04-02 09:26:43.474360,896.72,89.74,55.37,1.02,0.99,Normal,OK,OK,OilLeak
2025-04-02 09:26:44.474360,900.23,90.84,55.41,0.88,0.91,Normal,OK,OK,OilLeak
2025-04-02 09:26:45.474360,901.44,89.71,54.69,0.92,0.98,Normal,OK,OK,OilLeak
2025-04-02 09:26:46.474360,896.23,90.22,55.64,1.03,1.06,Normal,OK,OK,OilLeak
2025-04-02 09:26:47.474360,892.6,91.07,55.2,0.93,0.99,Normal,OK,OK,OilLeak
2025-04-02 09:26:48.474360,896.42,89.81,54.62,1.21,1.13,Normal,OK,OK,OilLeak
2025-04-02 09:26:49.474360,901.91,90.62,55.53,1.04,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:26:50.474360,897.7,89.89,51.39,0.91,0.86,Normal,OK,OK,OilLeak
2025-04-02 09:26:51.474360,901.45,90.4,53.91,1.12,,Normal,OK,OK,OilLeak
2025-04-02 09:26:52.474360,895.47,90.05,56.54,,1.11,Normal,OK,OK,OilLeak
2025-04-02 09:26:53.474360,899.18,90.14,54.96,1.03,1.03,Normal,OK,OK,OilLeak
2025-04-02 09:26:54.474360,895.13,90.04,55.51,0.94,1.0,Normal,OK,OK,OilLeak
2025-04-02 09:26:55.474360,897.04,90.55,,1.14,1.03,Normal,OK,OK,OilLeak
2025-04-02 09:26:56.474360,899.45,,54.82,0.99,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:26:57.474360,907.99,89.75,55.88,0.99,0.84,Normal,OK,OK,OilLeak
2025-04-02 09:26:58.474360,894.14,90.2,55.16,1.18,1.17,Normal,OK,OK,OilLeak
2025-04-02 09:26:59.474360,903.97,88.84,56.24,1.07,1.02,Normal,OK,OK,OilLeak
2025-04-02 09:27:00.474360,902.7,89.31,55.03,0.98,0.95,Normal,OK,OK,OilLeak
2025-04-02 09:27:01.474360,899.15,90.2,55.45,1.03,0.88,Normal,OK,OK,OilLeak
2025-04-02 09:27:02.474360,905.7,89.83,54.65,1.13,1.05,Normal,OK,OK,OilLeak
2025-04-02 09:27:03.474360,903.71,89.49,54.25,1.05,0.93,Normal,OK,OK,OilLeak
2025-04-02 09:27:04.474360,892.46,90.59,54.81,0.81,0.88,Normal,OK,OK,OilLeak
2025-04-02 09:27:05.474360,907.78,89.8,53.14,1.2,1.16,Normal,OK,OK,OilLeak
2025-04-02 09:27:06.474360,896.85,90.17,52.16,0.89,0.84,Normal,OK,OK,OilLeak
2025-04-02 09:27:07.474360,901.77,89.5,55.55,1.12,1.13,Normal,OK,OK,OilLeak
2025-04-02 09:27:08.474360,898.44,90.31,55.36,1.15,1.11,Normal,OK,OK,OilLeak
2025-04-02 09:27:09.474360,896.94,89.94,54.92,0.92,0.91,Normal,OK,OK,OilLeak
2025-04-02 09:27:10.474360,902.78,90.49,54.25,0.91,0.83,Normal,OK,OK,OilLeak
2025-04-02 09:27:11.474360,897.63,90.36,55.09,1.2,1.06,Normal,OK,OK,OilLeak
2025-04-02 09:27:12.474360,891.42,89.86,56.61,1.11,1.11,Normal,OK,OK,OilLeak
2025-04-02 09:27:13.474360,901.32,89.19,54.02,0.93,0.79,Normal,OK,OK,OilLeak
2025-04-02 09:27:14.474360,901.4,89.89,55.49,1.02,1.12,Normal,OK,OK,OilLeak
2025-04-02 09:27:15.474360,895.6,89.68,53.81,0.91,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:27:16.474360,,90.06,54.79,1.18,0.95,Normal,OK,OK,OilLeak
2025-04-02 09:27:17.474360,897.71,90.32,56.61,0.92,1.09,Normal,OK,OK,OilLeak
2025-04-02 09:27:18.474360,908.49,90.09,54.14,0.94,0.89,Normal,OK,OK,OilLeak
2025-04-02 09:27:19.474360,899.22,89.84,54.19,1.12,1.11,Normal,OK,OK,OilLeak
2025-04-02 09:27:20.474360,904.47,90.14,54.38,0.92,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:27:21.474360,909.08,90.14,53.17,1.16,1.21,Normal,OK,OK,OilLeak
2025-04-02 09:27:22.474360,895.71,89.15,53.96,1.17,1.25,Normal,OK,OK,OilLeak
2025-04-02 09:27:23.474360,890.62,89.86,55.7,1.18,1.15,Normal,OK,OK,OilLeak
2025-04-02 09:27:24.474360,899.1,90.51,54.62,1.21,1.27,Normal,OK,OK,OilLeak
2025-04-02 09:27:25.474360,907.45,89.98,55.46,1.03,1.06,Normal,OK,OK,OilLeak
2025-04-02 09:27:26.474360,905.18,89.62,54.95,1.01,0.93,Normal,OK,OK,OilLeak
2025-04-02 09:27:27.474360,901.25,89.12,55.85,0.77,0.93,Normal,OK,OK,OilLeak
2025-04-02 09:27:28.474360,898.53,89.9,55.8,1.0,1.06,Normal,OK,OK,OilLeak
2025-04-02 09:27:29.474360,897.26,91.07,53.62,1.03,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:27:30.474360,899.83,90.1,55.61,0.91,0.87,Normal,OK,OK,OilLeak
2025-04-02 09:27:31.474360,900.37,90.61,54.02,1.0,1.02,Normal,OK,OK,OilLeak
2025-04-02 09:27:32.474360,900.76,90.36,54.92,,0.95,Normal,OK,OK,OilLeak
2025-04-02 09:27:33.474360,899.99,89.93,54.89,1.01,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:27:34.474360,906.59,90.49,54.55,0.81,0.87,Normal,OK,OK,OilLeak
2025-04-02 09:27:35.474360,908.22,90.11,56.16,1.06,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:27:36.474360,892.73,89.25,55.42,0.86,0.9,Normal,OK,OK,OilLeak
2025-04-02 09:27:37.474360,904.83,89.99,56.29,1.02,1.16,Normal,OK,OK,OilLeak
2025-04-02 09:27:38.474360,904.95,89.72,54.68,0.85,0.85,Normal,OK,OK,OilLeak
2025-04-02 09:27:39.474360,891.34,90.38,55.41,1.07,,Normal,OK,OK,OilLeak
2025-04-02 09:27:40.474360,901.91,90.32,54.03,1.08,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:27:41.474360,899.93,89.82,52.88,1.16,1.18,Normal,OK,OK,OilLeak
2025-04-02 09:27:42.474360,905.97,90.77,57.21,,1.06,Normal,OK,OK,OilLeak
2025-04-02 09:27:43.474360,906.18,90.31,55.05,0.97,0.88,Normal,OK,OK,OilLeak
2025-04-02 09:27:44.474360,909.48,90.31,53.3,0.97,0.96,Normal,OK,OK,OilLeak
2025-04-02 09:27:45.474360,901.08,89.82,54.62,1.01,1.13,Normal,OK,OK,OilLeak
2025-04-02 09:27:46.474360,911.14,90.03,55.16,1.11,1.13,Normal,OK,OK,OilLeak
2025-04-02 09:27:47.474360,900.45,90.34,54.0,0.93,0.88,Normal,OK,OK,OilLeak
2025-04-02 09:27:48.474360,901.95,89.09,56.28,1.2,1.22,Normal,OK,OK,OilLeak
2025-04-02 09:27:49.474360,900.55,90.22,55.25,1.18,1.24,Normal,OK,OK,OilLeak
2025-04-02 09:27:50.474360,893.7,89.55,55.74,0.92,0.89,Normal,OK,OK,OilLeak
2025-04-02 09:27:51.474360,905.31,90.27,52.56,1.09,,Normal,OK,OK,OilLeak
2025-04-02 09:27:52.474360,901.91,,55.85,0.97,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:27:53.474360,906.0,89.11,54.57,0.99,0.98,Normal,OK,OK,OilLeak
2025-04-02 09:27:54.474360,898.65,90.15,54.66,1.02,1.06,Normal,OK,OK,OilLeak
2025-04-02 09:27:55.474360,906.07,89.11,56.05,0.86,0.83,Normal,OK,OK,OilLeak
2025-04-02 09:27:56.474360,896.4,89.95,55.67,0.89,0.79,Normal,OK,OK,OilLeak
2025-04-02 09:27:57.474360,896.39,90.72,54.85,0.93,0.99,Normal,OK,OK,OilLeak
2025-04-02 09:27:58.474360,896.67,89.61,55.97,0.93,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:27:59.474360,888.67,90.47,54.21,1.05,0.98,Normal,OK,OK,OilLeak
2025-04-02 09:28:00.474360,897.05,90.36,57.78,0.96,1.0,Normal,OK,OK,OilLeak
2025-04-02 09:28:01.474360,898.65,,55.52,1.04,1.15,Normal,OK,OK,OilLeak
2025-04-02 09:28:02.474360,894.8,89.15,56.54,1.22,1.15,Normal,OK,OK,OilLeak
2025-04-02 09:28:03.474360,895.84,90.37,53.88,0.89,0.94,Normal,OK,OK,OilLeak
2025-04-02 09:28:04.474360,900.55,90.01,55.91,1.11,1.08,Normal,OK,OK,OilLeak
2025-04-02 09:28:05.474360,893.75,90.11,52.88,1.05,0.96,Normal,OK,OK,OilLeak
2025-04-02 09:28:06.474360,904.01,90.14,57.01,0.9,0.91,Normal,OK,OK,OilLeak
2025-04-02 09:28:07.474360,901.94,89.53,53.57,1.13,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:28:08.474360,895.51,90.84,52.95,1.03,0.99,Normal,OK,OK,OilLeak
2025-04-02 09:28:09.474360,904.94,90.14,54.41,1.11,1.04,Normal,OK,OK,OilLeak
2025-04-02 09:28:10.474360,906.88,89.12,56.23,1.05,1.03,Normal,OK,OK,OilLeak
2025-04-02 09:28:11.474360,902.79,90.72,56.89,0.96,0.98,Normal,OK,OK,OilLeak
2025-04-02 09:28:12.474360,904.11,90.17,57.12,1.07,1.23,Normal,OK,OK,OilLeak
2025-04-02 09:28:13.474360,886.36,89.9,54.57,1.24,1.17,Normal,OK,OK,OilLeak
2025-04-02 09:28:14.474360,,89.8,56.11,1.05,1.07,Normal,OK,OK,OilLeak
2025-04-02 09:28:15.474360,892.71,89.51,56.38,0.84,0.8,Normal,OK,OK,OilLeak
2025-04-02 09:28:16.474360,903.02,90.1,54.97,1.01,1.16,Normal,OK,OK,OilLeak
2025-04-02 09:28:17.474360,904.05,90.01,57.18,1.07,0.98,Normal,OK,OK,OilLeak
2025-04-02 09:28:18.474360,901.27,89.97,54.58,0.98,0.92,Normal,OK,OK,OilLeak
2025-04-02 09:28:19.474360,891.85,90.88,56.61,1.01,1.0,Normal,OK,OK,OilLeak
2025-04-02 09:28:20.474360,901.36,90.04,56.13,1.13,1.09,Normal,OK,OK,OilLeak
2025-04-02 09:28:21.474360,895.2,90.64,53.95,1.0,1.02,Normal,OK,OK,OilLeak
2025-04-02 09:28:22.474360,895.89,89.85,54.46,0.85,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:28:23.474360,896.31,89.97,54.51,1.07,1.04,Normal,OK,OK,OilLeak
2025-04-02 09:28:24.474360,892.81,89.82,56.46,1.0,0.89,Normal,OK,OK,OilLeak
2025-04-02 09:28:25.474360,894.98,90.51,55.2,1.25,1.26,Normal,OK,OK,OilLeak
2025-04-02 09:28:26.474360,902.0,,53.67,0.88,0.81,Normal,OK,OK,OilLeak
2025-04-02 09:28:27.474360,898.2,89.75,55.5,1.02,0.96,Normal,OK,OK,OilLeak
2025-04-02 09:28:28.474360,908.15,91.02,56.72,0.92,0.94,Normal,OK,OK,OilLeak
2025-04-02 09:28:29.474360,897.37,89.8,57.22,1.04,1.02,Normal,OK,OK,OilLeak
2025-04-02 09:28:30.474360,902.71,89.58,53.25,0.96,1.03,Normal,OK,OK,OilLeak
2025-04-02 09:28:31.474360,898.91,89.89,55.15,1.05,1.07,Normal,OK,OK,OilLeak
2025-04-02 09:28:32.474360,903.71,90.34,55.01,0.85,0.94,Normal,OK,OK,OilLeak
2025-04-02 09:28:33.474360,897.79,90.79,55.34,0.96,1.07,Normal,OK,OK,OilLeak
2025-04-02 09:28:34.474360,894.2,90.05,55.52,1.12,1.13,Normal,OK,OK,OilLeak
2025-04-02 09:28:35.474360,902.37,90.57,55.05,1.08,1.07,Normal,OK,OK,OilLeak
2025-04-02 09:28:36.474360,893.5,90.67,53.87,1.06,1.05,Normal,OK,OK,OilLeak
2025-04-02 09:28:37.474360,900.9,89.8,55.18,0.9,0.89,Normal,OK,OK,OilLeak
2025-04-02 09:28:38.474360,896.96,90.71,53.49,1.09,0.92,Normal,OK,OK,OilLeak
2025-04-02 09:28:39.474360,899.33,90.07,57.13,1.18,1.17,Normal,OK,OK,OilLeak
2025-04-02 09:28:40.474360,904.09,90.64,55.42,1.06,1.06,Normal,OK,OK,OilLeak
2025-04-02 09:28:41.474360,900.98,89.58,56.05,0.99,0.84,Normal,OK,OK,OilLeak
2025-04-02 09:28:42.474360,900.31,90.3,56.14,1.02,1.03,Normal,OK,OK,OilLeak
2025-04-02 09:28:43.474360,910.66,90.1,54.7,1.13,1.12,Normal,OK,OK,OilLeak
2025-04-02 09:28:44.474360,907.36,90.06,54.43,0.89,0.85,Normal,OK,OK,OilLeak
2025-04-02 09:28:45.474360,899.23,90.3,54.53,1.07,0.98,Normal,OK,OK,OilLeak
2025-04-02 09:28:46.474360,900.5,90.08,54.6,1.07,1.08,Normal,OK,OK,OilLeak
2025-04-02 09:28:47.474360,906.11,90.01,55.07,0.91,0.88,Normal,OK,OK,OilLeak
2025-04-02 09:28:48.474360,888.64,89.9,53.82,1.15,1.16,Normal,OK,OK,OilLeak
2025-04-02 09:28:49.474360,908.74,89.05,53.71,1.01,0.93,Normal,OK,OK,OilLeak
2025-04-02 09:28:50.474360,900.88,89.49,54.99,1.1,1.03,Normal,OK,OK,OilLeak
2025-04-02 09:28:51.474360,907.45,90.84,54.72,0.66,0.76,Normal,OK,OK,OilLeak
2025-04-02 09:28:52.474360,900.92,90.25,53.79,0.88,0.89,Normal,OK,OK,OilLeak
2025-04-02 09:28:53.474360,899.61,89.82,53.93,0.95,1.0,Normal,OK,OK,OilLeak
2025-04-02 09:28:54.474360,894.78,90.32,57.02,1.02,1.03,Normal,OK,OK,OilLeak
2025-04-02 09:28:55.474360,891.55,88.8,54.9,1.09,1.11,Normal,OK,OK,OilLeak
2025-04-02 09:28:56.474360,903.17,90.45,56.25,1.0,0.94,Normal,OK,OK,OilLeak
2025-04-02 09:28:57.474360,898.3,90.35,54.29,0.97,1.04,Normal,OK,OK,OilLeak
2025-04-02 09:28:58.474360,899.45,89.67,53.98,1.06,1.13,Normal,OK,OK,OilLeak
2025-04-02 09:28:59.474360,894.8,89.89,53.44,,0.93,Normal,OK,OK,OilLeak
2025-04-02 09:29:00.474360,896.96,90.39,53.92,0.96,1.0,Normal,OK,OK,OilLeak
2025-04-02 09:29:01.474360,906.19,90.24,54.33,0.95,1.02,Normal,OK,OK,OilLeak
2025-04-02 09:29:02.474360,901.32,89.97,55.65,0.74,0.75,Normal,OK,OK,OilLeak
2025-04-02 09:29:03.474360,906.33,89.8,53.97,1.07,1.02,Normal,OK,OK,OilLeak
2025-04-02 09:29:04.474360,907.96,90.6,54.52,0.85,0.85,Normal,OK,OK,OilLeak
2025-04-02 09:29:05.474360,897.91,90.43,54.22,0.79,0.83,Normal,OK,OK,OilLeak
2025-04-02 09:29:06.474360,899.8,89.63,53.7,0.98,1.09,Normal,OK,OK,OilLeak
2025-04-02 09:29:07.474360,909.72,90.45,54.49,0.84,0.78,Normal,OK,OK,OilLeak
2025-04-02 09:29:08.474360,905.33,90.09,54.0,1.22,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:29:09.474360,899.81,90.7,55.93,0.8,0.72,Normal,OK,OK,OilLeak
2025-04-02 09:29:10.474360,895.74,89.49,54.18,1.19,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:29:11.474360,902.3,89.8,55.01,1.02,0.92,Normal,OK,OK,OilLeak
2025-04-02 09:29:12.474360,902.78,89.25,56.58,0.88,0.85,Normal,OK,OK,OilLeak
2025-04-02 09:29:13.474360,905.55,90.02,52.83,1.09,1.04,Normal,OK,OK,OilLeak
2025-04-02 09:29:14.474360,907.12,89.15,54.66,0.85,0.93,Normal,OK,OK,OilLeak
2025-04-02 09:29:15.474360,897.12,,55.77,1.07,,Normal,OK,OK,OilLeak
2025-04-02 09:29:16.474360,905.26,90.13,55.54,,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:29:17.474360,897.2,90.43,55.22,0.95,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:29:18.474360,895.75,90.23,56.31,,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:29:19.474360,898.74,90.98,54.33,0.97,0.91,Normal,OK,OK,OilLeak
2025-04-02 09:29:20.474360,901.82,89.45,53.44,0.78,0.74,Normal,OK,OK,OilLeak
2025-04-02 09:29:21.474360,902.99,90.16,55.44,0.91,1.07,Normal,OK,OK,OilLeak
2025-04-02 09:29:22.474360,906.15,89.88,56.15,1.07,1.02,Normal,OK,OK,OilLeak
2025-04-02 09:29:23.474360,902.23,90.02,53.57,1.08,1.18,Normal,OK,OK,OilLeak
2025-04-02 09:29:24.474360,895.91,90.15,52.55,0.96,0.98,Normal,OK,OK,OilLeak
2025-04-02 09:29:25.474360,901.91,90.41,54.89,0.88,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:29:26.474360,904.17,89.33,55.95,1.09,1.03,Normal,OK,OK,OilLeak
2025-04-02 09:29:27.474360,902.59,89.64,54.0,1.08,0.96,Normal,OK,OK,OilLeak
2025-04-02 09:29:28.474360,897.93,89.83,55.15,0.94,0.96,Normal,OK,OK,OilLeak
2025-04-02 09:29:29.474360,904.2,89.93,56.41,0.87,,Normal,OK,OK,OilLeak
2025-04-02 09:29:30.474360,896.61,90.15,55.42,1.02,1.05,Normal,OK,OK,OilLeak
2025-04-02 09:29:31.474360,890.95,90.06,53.81,0.94,0.94,Normal,OK,OK,OilLeak
2025-04-02 09:29:32.474360,894.48,90.41,56.54,0.99,1.07,Normal,OK,OK,OilLeak
2025-04-02 09:29:33.474360,898.84,89.94,55.51,0.91,0.95,Normal,OK,OK,OilLeak
2025-04-02 09:29:34.474360,899.13,89.29,55.57,0.88,0.81,Normal,OK,OK,OilLeak
2025-04-02 09:29:35.474360,906.05,90.98,,0.94,1.07,Normal,OK,OK,OilLeak
2025-04-02 09:29:36.474360,897.13,90.15,55.06,1.0,0.95,Normal,OK,OK,OilLeak
2025-04-02 09:29:37.474360,901.67,90.47,56.47,0.92,0.9,Normal,OK,OK,OilLeak
2025-04-02 09:29:38.474360,894.91,89.95,52.46,1.01,0.95,Normal,OK,OK,OilLeak
2025-04-02 09:29:39.474360,901.01,90.69,54.62,0.91,0.99,Normal,OK,OK,OilLeak
2025-04-02 09:29:40.474360,901.91,89.75,54.16,0.92,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:29:41.474360,905.05,89.75,55.29,0.84,0.84,Normal,OK,OK,OilLeak
2025-04-02 09:29:42.474360,890.07,90.21,54.52,0.95,1.05,Normal,OK,OK,OilLeak
2025-04-02 09:29:43.474360,901.37,90.46,55.02,1.11,0.99,Normal,OK,OK,OilLeak
2025-04-02 09:29:44.474360,,90.11,55.64,1.17,1.22,Normal,OK,OK,OilLeak
2025-04-02 09:29:45.474360,902.03,89.9,54.3,1.01,0.9,Normal,OK,OK,OilLeak
2025-04-02 09:29:46.474360,900.82,90.3,54.48,0.69,0.66,Normal,OK,OK,OilLeak
2025-04-02 09:29:47.474360,904.74,89.36,55.97,1.06,1.11,Normal,OK,OK,OilLeak
2025-04-02 09:29:48.474360,897.59,89.67,56.89,0.8,0.85,Normal,OK,OK,OilLeak
2025-04-02 09:29:49.474360,892.78,90.0,54.4,1.09,1.03,Normal,OK,OK,OilLeak
2025-04-02 09:29:50.474360,903.73,90.4,57.34,1.02,1.15,Normal,OK,OK,OilLeak
2025-04-02 09:29:51.474360,902.69,90.13,53.67,0.83,0.88,Normal,OK,OK,OilLeak
2025-04-02 09:29:52.474360,893.38,89.95,52.97,0.91,0.96,Normal,OK,OK,OilLeak
2025-04-02 09:29:53.474360,894.05,89.81,54.13,0.83,0.83,Normal,OK,OK,OilLeak
2025-04-02 09:29:54.474360,899.93,89.8,54.25,1.1,1.14,Normal,OK,OK,OilLeak
2025-04-02 09:29:55.474360,896.52,90.58,53.26,1.07,0.97,Normal,OK,OK,OilLeak
2025-04-02 09:29:56.474360,905.0,89.79,57.01,0.92,1.06,Normal,OK,OK,OilLeak
2025-04-02 09:29:57.474360,904.07,90.15,57.07,0.85,0.77,Normal,OK,OK,OilLeak
2025-04-02 09:29:58.474360,887.53,89.79,55.67,1.03,1.11,Normal,OK,OK,OilLeak
2025-04-02 09:29:59.474360,893.67,90.5,54.08,,0.99,Normal,OK,OK,OilLeak
2025-04-02 09:30:00.474360,893.85,90.01,55.77,0.96,0.9,Normal,OK,OK,OilLeak
2025-04-02 09:30:01.474360,900.29,91.32,56.39,1.05,1.09,Normal,OK,OK,OilLeak
2025-04-02 09:30:02.474360,,90.24,55.73,0.92,0.94,Normal,OK,OK,OilLeak
2025-04-02 09:30:03.474360,895.02,90.14,56.33,0.89,0.96,Normal,OK,OK,OilLeak
2025-04-02 09:30:04.474360,892.44,89.97,56.54,0.97,0.98,Normal,OK,OK,OilLeak
2025-04-02 09:30:05.474360,902.08,89.35,53.73,1.0,1.01,Normal,OK,OK,OilLeak
2025-04-02 09:30:06.474360,901.39,89.68,56.04,1.08,1.06,Normal,OK,OK,OilLeak
2025-04-02 09:30:07.474360,907.03,90.65,56.39,1.12,1.08,Normal,OK,OK,OilLeak
2025-04-02 09:30:08.474360,903.95,90.1,56.42,0.76,0.73,Normal,OK,OK,OilLeak
2025-04-02 09:30:09.474360,901.79,90.22,54.3,0.84,0.96,Normal,OK,OK,OilLeak
2025-04-02 09:30:10.474360,906.62,89.89,55.99,0.96,0.96,Normal,OK,OK,OilLeak
2025-04-02 09:30:11.474360,892.01,89.97,55.71,1.0,1.13,Normal,OK,OK,OilLeak
2025-04-02 09:30:12.474360,902.37,90.57,54.13,0.86,0.95,Normal,OK,OK,OilLeak
2025-04-02 09:30:13.474360,895.2,90.54,54.98,1.05,1.13,Normal,OK,OK,OilLeak
2025-04-02 09:30:14.474360,900.45,90.51,56.4,1.09,1.19,Normal,OK,OK,OilLeak
2025-04-02 09:30:15.474360,899.82,89.77,55.55,0.85,0.81,Normal,OK,OK,OilLeak
2025-04-02 09:30:16.474360,901.31,89.86,55.36,1.08,1.08,Normal,OK,OK,OilLeak
2025-04-02 09:30:17.474360,898.45,,56.12,0.98,1.1,Normal,OK,OK,OilLeak
2025-04-02 09:30:18.474360,906.12,,54.05,1.01,1.05,Normal,OK,OK,OilLeak
2025-04-02 09:30:19.474360,898.27,90.13,54.25,0.99,0.99,Normal,OK,OK,OilLeak
2025-04-02 09:30:20.474360,904.25,88.95,55.2,,0.9,Normal,OK,OK,OilLeak
2025-04-02 09:30:21.474360,904.09,89.51,54.0,1.25,1.22,Normal,OK,OK,OilLeak
2025-04-02 09:30:22.474360,897.41,89.53,54.16,0.98,0.99,Normal,OK,OK,OilLeak
2025-04-02 09:30:23.474360,906.25,89.74,54.66,0.95,0.93,Normal,OK,OK,OilLeak
