P(Engine_Core_Health=Healthy),P(Engine_Core_Health=Degrading),P(Engine_Core_Health=Critical),Engine_Core_Health
8.622976964137219e-06,0.0034191247968837677,0.9965722522261519,Critical
1.0788006072458506e-05,0.004179587413115014,0.9958096245808122,Critical
1.0580604731100128e-05,0.004099839679443119,0.9958895797158256,Critical
4.160117192005564e-06,0.0019949040214410486,0.9980009358613667,Critical
1.4721818013744193e-06,0.0009491537870018885,0.9990493740311964,Critical
3.864209783251566e-07,0.0003051180273141492,0.9996944955517072,Critical
2.0154680581952318e-06,0.0011095727154654096,0.998888411816476,Critical
2.5595554805230537e-06,0.0014246658704091333,0.99857277457411,Critical
2.5595554805230537e-06,0.0014246658704091333,0.99857277457411,Critical
0.0021905795075437035,0.13984914814323,0.857960272349226,Critical
0.0021896685484412578,0.13927467152454445,0.8585356599270139,Critical
0.002192806382934787,0.1404511852603707,0.8573560083566942,Critical
3.22610028994704e-06,0.0013023826440721122,0.9986943912556376,Critical
3.22610028994704e-06,0.0013023826440721122,0.9986943912556376,Critical
9.29738006653729e-05,0.018552307238880406,0.9813547189604539,Critical
9.290508416716216e-05,0.018472172894206888,0.9814349220216255,Critical
9.29932637257571e-05,0.018562741138695025,0.9813442655975789,Critical
1.0772885680228134e-07,0.0001363028080604802,0.9998635894630824,Critical
1.0772885680228134e-07,0.0001363028080604802,0.9998635894630824,Critical
5.5011087219020525e-08,9.639608887613385e-05,0.9999035489000363,Critical
5.5011087219020525e-08,9.639608887613387e-05,0.9999035489000363,Critical
5.5011087219020525e-08,9.639608887613385e-05,0.9999035489000363,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.247921406610648e-07,0.00014811700750620954,0.9998517582003528,Critical
1.247921406610648e-07,0.00014811700750620954,0.9998517582003528,Critical
1.247921406610648e-07,0.00014811700750620954,0.9998517582003528,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
7.624696639573851e-08,0.0001155588291119697,0.9998843649239214,Critical
7.62469663957385e-08,0.0001155588291119697,0.9998843649239214,Critical
7.624696639573848e-08,0.00011555882911196967,0.9998843649239214,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
7.624696639573851e-08,0.0001155588291119697,0.9998843649239214,Critical
7.62469663957385e-08,0.0001155588291119697,0.9998843649239214,Critical
7.624696639573848e-08,0.00011555882911196967,0.9998843649239214,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
0.02744354330932792,0.28957862515324423,0.6829778315374275,Critical
0.09369344875940261,0.5560452296212303,0.3502613216193667,Healthy
0.16800308180184328,0.8147460358244197,0.01725088237373665,Healthy
0.14943663301490787,0.7956545629525126,0.05490880403257916,Healthy
0.11739407367960687,0.8216685667211109,0.060937359599281905,Healthy
0.04339377064103634,0.600218220599535,0.3563880087594284,Healthy
0.15876546256012533,0.538790493120769,0.3024440443191054,Healthy
0.13613522167186728,0.5094468317800668,0.35441794654806563,Healthy
0.13726977060134257,0.562456139960199,0.30027408943845807,Healthy
0.03410958570982404,0.6518629352632473,0.31402747902692835,Healthy
0.06058287041596009,0.6784699551814248,0.2609471744026148,Healthy
0.07670060195915522,0.8820953616357148,0.04120403640512962,Healthy
0.0978741290956725,0.8728124934862986,0.029313377418028547,Healthy
0.0686480232790434,0.8573256138862542,0.07402636283470206,Healthy
0.06729306796916075,0.8544622617171469,0.07824467031369198,Healthy
0.06699623852017887,0.8544284815499871,0.07857527992983375,Healthy
0.215785021003429,0.7558493360231804,0.028365642973390368,Healthy
0.20758958399270397,0.6651778101198295,0.12723260588746624,Healthy
0.28083414610548624,0.5941384359340257,0.12502741796048772,Healthy
0.1356146331428896,0.7012812439241959,0.16310412293291424,Healthy
0.27431770741032874,0.6874964815880403,0.03818581100163071,Healthy
0.18063420735521615,0.7671002968654496,0.05226549577933401,Healthy
0.1894029448836564,0.7827137132082663,0.02788334190807705,Healthy
0.0943815962166018,0.876355448118761,0.02926295566463695,Healthy
0.11194230991424685,0.8705939079541395,0.017463782131613283,Healthy
0.27474603171694817,0.7215013776304423,0.003752590652609252,Healthy
0.24493850072449277,0.7413336329247328,0.01372786635077406,Healthy
0.36968245857969384,0.618903430251216,0.011414111169089892,Healthy
0.21459574250185856,0.7636765293395981,0.021727728158543038,Healthy
0.2743469795965777,0.7148833942878013,0.010769626115620554,Healthy
0.1736634755705718,0.8152033346502153,0.011133189779212507,Degrading
0.14478431967886343,0.5212138703942412,0.3340018099268951,Degrading
0.06872509274587975,0.452467039776734,0.47880786747738585,Degrading
0.0070898839991965475,0.2729090474097942,0.7200010685910089,Degrading
0.013567995839118704,0.5273331476710018,0.4590988564898792,Degrading
0.009683656552375837,0.470448507178115,0.5198678362695089,Degrading
0.018328873553865515,0.6371361654318602,0.34453496101427383,Degrading
0.10466257013138075,0.6227466015759134,0.2725908282927054,Degrading
0.10652893306009148,0.6677365206471881,0.22573454629272005,Degrading
0.2890009582626463,0.5514813330110729,0.15951770872628038,Degrading
0.20382263630395211,0.551333116167306,0.24484424752874168,Degrading
0.22589523436977557,0.6792150070285023,0.09488975860172182,Degrading
0.14847553344068662,0.756608515976127,0.09491595058318614,Degrading
0.15233893084842037,0.772526530496681,0.07513453865489828,Degrading
0.3427740875228374,0.591288386984525,0.06593752549263734,Degrading
0.3371700663131831,0.5968915147338232,0.0659384189529935,Degrading
0.32571637208092064,0.3489723188565461,0.32531130906253297,Degrading
0.1390236391987841,0.5274090709494555,0.3335672898517601,Degrading
0.032386005657402565,0.46045306395407476,0.5071609303885224,Degrading
0.03581249064050628,0.6250561848422381,0.3391313245172553,Degrading
0.006574191354403974,0.34637053358016234,0.6470552750654334,Degrading
0.015999557941133544,0.47247969946395624,0.5115207425949099,Degrading
0.03842060124359872,0.601452912656514,0.36012648609988696,Degrading
0.0448740466855272,0.8134659716388288,0.14165998167564361,Degrading
0.05685803478865007,0.83303756966134,0.11010439555000956,Degrading
0.07426825819443032,0.8183010881436595,0.10743065366190964,Degrading
0.07505298227922522,0.8523355823428616,0.07261143537791286,Degrading
0.05087319759343741,0.5790302833097232,0.3700965190968391,Degrading
0.019062144460232983,0.5466659242795705,0.43427193126019614,Degrading
0.011890509804967066,0.31224540019462477,0.6758640900004078,Degrading
0.09042917075481822,0.5372659271786605,0.37230490206652084,Degrading
0.08743885631680863,0.5500052868893679,0.36255585679382313,Degrading
0.09229865212276689,0.7241226403305842,0.18357870754664843,Degrading
0.013742417799934079,0.48971524538063266,0.4965423368194329,Degrading
0.02568113026502557,0.5188988631272183,0.45542000660775567,Degrading
0.030219760158711664,0.5908246332825215,0.3789556065587664,Degrading
0.03006225924571249,0.5766653181950302,0.39327242255925676,Degrading
0.04071739414952431,0.5726451663224376,0.3866374395280378,Degrading
0.04350981807553154,0.5807960777055602,0.37569410421890775,Degrading
0.043531878032461856,0.5833409448756461,0.37312717709189175,Degrading
0.03159059244289956,0.5867392542954719,0.38167015326162823,Degrading
0.021171312670473747,0.44071758889075446,0.5381110984387715,Degrading
0.02128900242325706,0.45865742588580855,0.520053571690934,Degrading
0.014530279527968488,0.44569113829209633,0.5397785821799348,Degrading
0.05350074044159333,0.5991219780965983,0.34737728146180796,Degrading
0.05641169139792578,0.7359474988835429,0.20764080971853083,Degrading
0.04403331817354713,0.45760488190952014,0.49836179991693236,Degrading
0.0031153054112974285,0.1735248379806464,0.8233598566080559,Degrading
0.0019906956903208493,0.11271620376136743,0.8852931005483113,Degrading
0.0028725993802592633,0.16969603532511926,0.8274313652946211,Degrading
0.005868736808775406,0.32686486434393797,0.6672663988472861,Degrading
0.00392130570647017,0.22552956625958975,0.7705491280339397,Degrading
0.003225052383505076,0.19253151803448842,0.804243429582006,Degrading
0.00020382198644340718,0.030017263555531516,0.9697789144580247,Degrading
0.00020787383899748986,0.03119222968004513,0.9685998964809569,Degrading
8.992461273559577e-06,0.0036066703208679526,0.996384337217858,Degrading
8.992461273559577e-06,0.0036066703208679526,0.996384337217858,Degrading
4.4798109065214015e-06,0.00229341130670128,0.9977021088823919,Degrading
0.00030957298173290773,0.038387900839587145,0.9613025261786796,Degrading
0.00030952103410563015,0.038380106728567925,0.9613103722373261,Degrading
0.011992692503030958,0.3218249005847293,0.6661824069122394,Critical
0.012040520827758687,0.32318465667811996,0.6647748224941209,Critical
0.012413893831894724,0.36383719261020464,0.6237489135579003,Critical
0.0007484792916723076,0.0848722221557327,0.9143792985525946,Critical
0.0003936083945713959,0.04654361984662703,0.9530627717588013,Critical
0.0005197823040032352,0.05107160986867332,0.948408607827323,Critical
0.0007038475733431877,0.07464963579257156,0.9246465166340849,Critical
0.0009583643554030701,0.1086363713509566,0.8904052642936399,Critical
0.00045771042906988797,0.06295024635872605,0.9365920432122037,Critical
0.00034845925590876615,0.048326066301229424,0.9513254744428613,Critical
9.39991715170719e-05,0.014409155008384002,0.9854968458200987,Critical
9.875216906658094e-05,0.015982235317564406,0.9839190125133688,Critical
0.00035183260035206656,0.040274244307237334,0.9593739230924103,Critical
0.0005142083804278058,0.0662299898201819,0.9332558017993899,Critical
0.0007512299141671758,0.09597600334459107,0.9032727667412414,Critical
0.0004089833240463602,0.05937740321781757,0.9402136134581358,Critical
0.00024861528305440337,0.03430046560519379,0.9654509191117514,Critical
7.093158322247306e-06,0.0032067126546020445,0.9967861941870754,Critical
4.383578746815692e-06,0.0023074297285949554,0.9976881866926579,Critical
3.395245125198157e-06,0.0019990109474132332,0.9979975938074612,Critical
3.5837109836356633e-06,0.0020570851440685346,0.9979393311449476,Critical
2.14760980503395e-06,0.0013856950958424116,0.9986121572943522,Critical
3.020908221478081e-06,0.0016198383939928448,0.9983771406977852,Critical
2.215191961486167e-06,0.0011477442192411814,0.9988500405887969,Critical
2.1429101857061665e-06,0.001102608035008777,0.9988952490548052,Critical
1.9350863890880402e-07,0.0002282513521796473,0.9997715551391811,Critical
6.4520901719821165e-06,0.0022185661584465765,0.9977749817513811,Critical
1.4311810759756619e-05,0.004445378003005727,0.9955403101862341,Critical
1.4311810759756619e-05,0.004445378003005727,0.9955403101862341,Critical
8.036165942824522e-06,0.0024432489972930683,0.9975487148367638,Critical
1.0772885683928878e-07,0.00013630280806040153,0.9998635894630823,Critical
1.9289886221440584e-07,0.00022586277402876162,0.9997739443271086,Critical
1.0471930361948093e-07,0.00013529452954062684,0.9998646007511552,Critical
1.0471930361948093e-07,0.00013529452954062684,0.9998646007511552,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.5826509377693714e-06,0.0008376900356592958,0.9991607273134026,Critical
1.5826509377693714e-06,0.0008376900356592958,0.9991607273134026,Critical
1.6708304963642962e-06,0.0009282582801474305,0.9990700708893558,Critical
1.0772885683928878e-07,0.00013630280806040153,0.9998635894630823,Critical
1.0772885683928878e-07,0.00013630280806040153,0.9998635894630823,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
8.826579645509563e-08,0.0001258689082457832,0.9998740428259573,Critical
8.826579645509563e-08,0.0001258689082457832,0.9998740428259573,Critical
8.826579645509563e-08,0.0001258689082457832,0.9998740428259573,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
0.33211520191781946,0.0012486341548469777,0.6666361639273332,Critical
0.6596607462609448,0.007021171337203982,0.3333180824018508,Healthy
0.9905996308073105,0.009400368736914728,4.5577429697496456e-10,Healthy
0.9852043615902893,0.014795637467332234,9.423778758671042e-10,Healthy
0.9897739996156852,0.010225999876249942,5.080643653373606e-10,Healthy
0.9809548715103246,0.019045125541907296,2.947767680477579e-09,Healthy
0.981239748428877,0.018760248715505887,2.855616785271887e-09,Healthy
0.981239748428877,0.01876024871550589,2.8556167852718866e-09,Healthy
0.991235174356393,0.008764825241412498,4.0219408664479274e-10,Healthy
0.9948382436628815,0.0051617563096680195,2.7450176853329583e-11,Healthy
0.9932844989087996,0.006715501045356029,4.584410366315032e-11,Healthy
0.9917046067526792,0.008295393154913436,9.240697526936984e-11,Healthy
0.9832165038171435,0.016783493656735208,2.526120900001479e-09,Healthy
0.9805135892033124,0.01948640798254109,2.8141460224648724e-09,Healthy
0.9805135892033126,0.01948640798254109,2.8141460224648724e-09,Healthy
0.9905090151308286,0.009490984508447698,3.607233238377786e-10,Healthy
0.9931857823426213,0.006814217556511214,1.0086714617078402e-10,Healthy
0.9909469228559479,0.00905307696921659,1.748350309130502e-10,Healthy
0.9896323814299848,0.010367618374701536,1.953132895049295e-10,Healthy
0.9866426355607093,0.013357363856226422,5.830639284284538e-10,Healthy
0.986350366668337,0.013649632614601725,7.170609600907926e-10,Healthy
0.9876649080943002,0.01233509120911678,6.965827014989133e-10,Healthy
0.9907272231277156,0.009272776590306108,2.8197796486415417e-10,Healthy
0.9948382436628814,0.0051617563096680195,2.7450176853329654e-11,Healthy
0.9948382436628814,0.005161756309668019,2.7450176853329657e-11,Healthy
0.9920889072869489,0.00791109239889029,3.1416045223155914e-10,Healthy
0.9764952490580786,0.023504733523740006,1.7418181053405516e-08,Healthy
0.9764952490580786,0.023504733523740006,1.7418181053405516e-08,Healthy
0.9791720162698713,0.02082796657180352,1.715832487573852e-08,Healthy
0.9947656744987415,0.005234325446953806,5.430427456456476e-11,Healthy
0.9913788645969057,0.008621135215944674,1.871492878846481e-10,Healthy
0.9887141974123587,0.011285802256735327,3.3090569175236417e-10,Healthy
0.9837086697701168,0.016291329479559077,7.503236966422049e-10,Healthy
0.983049057847783,0.01695094138560635,7.666103769880522e-10,Healthy
0.9839068072866143,0.01609319200424916,7.091361148341999e-10,Healthy
0.9889123349288562,0.01108766478142541,2.897181099443591e-10,Healthy
0.9914514337610455,0.008548566078658887,1.6029519017341315e-10,Healthy
0.9848428177353653,0.01515717978376141,2.4808728754804236e-09,Healthy
0.9817058745784636,0.01829412284748076,2.5740553139839017e-09,Healthy
0.9822092749783985,0.017790722454630276,2.566970826387925e-09,Healthy
0.9906248087497943,0.00937519109009429,1.6011099936705e-10,Healthy
0.9881186415166221,0.011881357797135587,6.86242049654648e-10,Healthy
0.9875426719525472,0.012457327327271858,7.201806349618599e-10,Healthy
0.9878080226827043,0.012191976623199393,6.940960219475195e-10,Healthy
0.991871240916658,0.008128758961996158,1.213454047626633e-10,Healthy
0.9884456054305365,0.0115543940752625,4.942005380462844e-10,Healthy
0.9897601468564998,0.010239852669777555,4.737222794544051e-10,Healthy
0.99134003901262,0.008659960560220148,4.2715940784818565e-10,Healthy
0.9947656744987415,0.005234325446953806,5.430427456456448e-11,Healthy
0.9931857823426212,0.006814217556511214,1.0086714617078402e-10,Healthy
0.9921818597505757,0.007818140135932352,1.1349143246979167e-10,Healthy
0.9937617519066961,0.006238248026374943,6.692856086357214e-11,Healthy
0.9914757075677718,0.008524292126009796,3.0621805048242223e-10,Healthy
0.9924796301598172,0.007520369546588659,2.935937641834145e-10,Healthy
0.9924796301598172,0.007520369546588658,2.935937641834146e-10,Healthy
0.9856718949816344,0.014328098780935989,6.237429300851716e-09,Healthy
0.9765385124740181,0.02346147968626537,7.839716168556684e-09,Healthy
0.9722818531061052,0.027718138747759264,8.146135217829899e-09,Healthy
0.9819516021872872,0.01804839588364081,1.9290716062355343e-09,Healthy
0.9899086868727481,0.010091312786747462,3.405041220174414e-10,Healthy
0.9925854540845407,0.007414545834810976,8.064794435044684e-11,Healthy
0.9920094845204659,0.007990515364947248,1.1458652965765872e-10,Healthy
0.9920094845204659,0.007990515364947248,1.1458652965765872e-10,Healthy
0.993589376676586,0.006410623255389839,6.802365805143919e-11,Healthy
0.993992971010551,0.006007028954268467,3.5180169932095176e-11,Healthy
0.9905996308073105,0.009400368736914725,4.5577429697496343e-10,Healthy
0.9890197386511903,0.010980260846472134,5.023371685811831e-10,Healthy
0.9901960364733458,0.009803963038036097,4.886177850943075e-10,Healthy
0.9931857823426213,0.006814217556511212,1.0086714617078319e-10,Healthy
0.9907040768055224,0.009295923033011575,1.614655838619989e-10,Healthy
0.9866576549813525,0.013342344708049717,3.1059727752792956e-10,Healthy
0.9605455028802629,0.039454461376749586,3.574298720843595e-08,Healthy
0.9630272084173616,0.036972755900249225,3.568238877074474e-08,Healthy
0.9620681025992898,0.037931861448034836,3.595267508196865e-08,Healthy
0.980750344839176,0.019249653742520134,1.4183035358446235e-09,Healthy
0.9808229140033159,0.01917708460523435,1.3914494381333885e-09,Healthy
0.9842485494894372,0.01575144949196801,1.0185943048497672e-09,Healthy
0.9915784122366765,0.008421587666035277,9.728776724911158e-11,Healthy
0.9920818126366115,0.007918187273184794,9.020327965313462e-11,Healthy
0.9920818126366115,0.007918187273184793,9.020327965313462e-11,Healthy
0.9887562242644544,0.011243775249198687,4.863465657534131e-10,Healthy
0.9881802547003794,0.011819744779334958,5.202851510606249e-10,Degrading
0.9847546192142579,0.0152453798926013,8.931402843442461e-10,Degrading
0.9774534451806619,0.022546547270128035,7.549209598403513e-09,Degrading
0.9744636993113865,0.025536292751652923,7.936960237327037e-09,Degrading
0.9692877901042234,0.030712200070701662,9.825074655090231e-09,Degrading
0.9777757401372674,0.02222425699261396,2.8701180924896106e-09,Degrading
0.980765486006543,0.019234511511089073,2.482367453566086e-09,Degrading
0.9870809863609035,0.012919013178408848,4.606873921381201e-10,Degrading
0.986643078635784,0.013356920717639956,6.465756850628484e-10,Degrading
0.9865430315218197,0.013456967854892402,6.232875322461913e-10,Degrading
0.988829075860744,0.01117092375525755,3.8399804262734113e-10,Degrading
0.982507670087021,0.017492328623718124,1.2892604991741564e-09,Degrading
0.9645193814715812,0.03548058313505568,3.539336262377435e-08,Degrading
0.9543744568032114,0.045625504362696495,3.883409172988813e-08,Degrading
0.9636379805188842,0.036361981838226975,3.7642888482659986e-08,Degrading
0.9833062084044085,0.016693788080079566,3.515511639270227e-09,Degrading
0.985021604634767,0.014978392616094125,2.7491384983114905e-09,Degrading
0.9848288230687497,0.015171174182880802,2.7483690136145953e-09,Degrading
0.9809628865737051,0.01903711039207306,3.0342213748396654e-09,Degrading
0.9158989039830813,0.08409789258364203,3.2034332763657506e-06,Degrading
0.9174062269750617,0.08259056961137042,3.203413567591856e-06,Degrading
0.9178853535682704,0.08211144317116902,3.2032605602439514e-06,Degrading
0.9892237913159895,0.010776208415160402,2.6884980487887844e-10,Degrading
0.9800025809188572,0.019997416269459736,2.8116828403956684e-09,Degrading
0.974725107566743,0.025274887955335612,4.47792107790782e-09,Degrading
0.976780133733695,0.02321986189337234,4.3729324080969315e-09,Degrading
0.93778206534608,0.06221757549950335,3.5915441634751535e-07,Degrading
0.88406746676139,0.11593177308768572,7.601509238759031e-07,Degrading
0.8623923553970751,0.13760686525320287,7.793497218100634e-07,Degrading
0.9074379745229778,0.0925616032671045,4.2220991731299316e-07,Degrading
0.9322175700977633,0.06778233544329672,9.445893965698953e-08,Degrading
0.9542580793061998,0.04574184543645465,7.525734526263161e-08,Degrading
0.9474363130375282,0.05256360943621605,7.752625548339362e-08,Degrading
0.9753101368094607,0.0246898594754005,3.715138471359775e-09,Degrading
0.9659133261688946,0.03408666494230192,8.88880312264902e-09,Degrading
0.964783842807078,0.03521614714638745,1.0046534221347001e-08,Degrading
0.8744058985325757,0.12559067521786657,3.4262495575411795e-06,Degrading
0.8805476125737091,0.1194489659365625,3.4214897281418282e-06,Degrading
0.8793658201872039,0.12063075485873405,3.4249540616634525e-06,Degrading
0.9327293504686152,0.0672702230511925,4.2648019202331485e-07,Degrading
0.6922041737560637,0.306930110839594,0.0008657154043418634,Degrading
0.5719738026161323,0.4271411279719432,0.0008850694119241932,Degrading
0.593414657738603,0.4057006618428792,0.000884680418517408,Degrading
0.8155102678117098,0.18447031845197706,1.9413736312817255e-05,Degrading
0.9437906812595661,0.05620926578077131,5.2959662217812845e-08,Degrading
0.965223766127064,0.034776210596664185,2.3276271573188886e-08,Degrading
0.9775366954845409,0.022463301073724726,3.441734003098177e-09,Degrading
0.9377806569157457,0.062219226238890236,1.1684536368110927e-07,Degrading
0.9329823101568403,0.06701757148456472,1.1835859457071644e-07,Degrading
0.8911705842322791,0.10882883164941672,5.841183038939254e-07,Degrading
0.8958880845178104,0.10411126817436268,6.473078264366475e-07,Degrading
0.883075761038544,0.11692357603038417,6.629310714834824e-07,Degrading
0.9194053436003619,0.08059445308611039,2.0331352726009147e-07,Degrading
0.915729450671261,0.08427026498876063,2.8433997793990936e-07,Degrading
0.8418876437659181,0.15811061264420848,1.7435898730287709e-06,Degrading
0.7894210608437318,0.21057591803557837,3.0211206893349504e-06,Degrading
0.8239788231465893,0.17601841284371378,2.7640096965009325e-06,Degrading
0.8464919604245852,0.15350552762450828,2.5119509061910756e-06,Degrading
0.8865906154735015,0.11340796962545296,1.4149010449740896e-06,Degrading
0.8548358694206889,0.1451624662112329,1.6643680777415806e-06,Degrading
0.9153344441054148,0.08466510906445279,4.4683013198385824e-07,Critical
0.887999294116486,0.1120001767661127,5.291174008739748e-07,Critical
0.8124220097876118,0.187570747686948,7.242525439828017e-06,Critical
0.8033657102351534,0.19662703306139373,7.2567034525067795e-06,Critical
0.7683425986100247,0.23164737752429712,1.002386567770955e-05,Critical
0.8332605388433261,0.1667360304570947,3.4306995788817554e-06,Critical
0.7641878167763515,0.23580775732045964,4.425903188406098e-06,Critical
0.8348811354168361,0.16511746252142734,1.4020617363097811e-06,Critical
0.8667634967288539,0.13323544484751773,1.0584236279263397e-06,Critical
0.942467519607321,0.05753243234032385,4.805235483515477e-08,Critical
0.7790275459523573,0.2209149506400779,5.75034075644065e-05,Critical
0.6942656456451295,0.3056730230198691,6.133133500097485e-05,Critical
0.46646665754857075,0.5325556061041478,0.0009777363472811983,Critical
0.4905196074896781,0.5085513405861918,0.0009290519241296561,Critical
0.3737806510860227,0.6251985418438131,0.0010208070701637987,Critical
0.5300385030748141,0.46985573519861673,0.00010576172656876203,Critical
0.5562041242953716,0.443689150950497,0.00010672475413113219,Critical
0.6213655331976263,0.3785832192000243,5.1247602349061504e-05,Critical
0.4922348055728388,0.5075395839983716,0.0002256104287892306,Critical
0.3990513265776717,0.6004861872892309,0.0004624861330970371,Critical
0.33082089087451766,0.6684847220496835,0.000694387075798556,Critical
0.2797283955012404,0.7193171707917986,0.0009544337069607766,Critical
0.3436951969336229,0.6555574795650853,0.000747323501291462,Critical
0.2508293722104164,0.7215975250725825,0.027573102717000805,Critical
0.2577483569645404,0.7147316132218178,0.027520029813641305,Critical
0.2792764545001784,0.6932276061548136,0.027495939345007558,Critical
0.32605593539723404,0.6730559607824365,0.0008881038203291891,Critical
0.4096740509295223,0.5896619242447934,0.0006640248256839196,Critical
0.2244895801326862,0.6957029635192558,0.07980745634805773,Critical
0.1839561402134121,0.7168837285943481,0.09916013119223949,Critical
0.050306444030289076,0.8339449967832651,0.11574855918644555,Critical
0.23059056128079303,0.7328019981814794,0.03660744053772732,Critical
0.21447730406891222,0.6549840194385966,0.13053867649249093,Critical
0.19804051735924452,0.5731668254493245,0.22879265719143072,Critical
0.05129742284759717,0.7135863849438423,0.23511619220856028,Critical
0.06648823186067938,0.8037263671854283,0.12978540095389193,Critical
0.060431384253102606,0.5953126331480817,0.34425598259881557,Critical
0.021153997690682977,0.31990387274591087,0.6589421295634059,Critical
0.006898735449215809,0.1929414556056929,0.8001598089450911,Critical
0.04829443523218758,0.47004340989707133,0.48166215487074093,Critical
0.04821230209277353,0.45842729304798185,0.4933604048592444,Critical
0.04141817793119565,0.28465864271568736,0.6739231793531167,Critical
1.5481310920654087e-05,0.0055258572587076815,0.9944586614303713,Critical
1.525143011034495e-05,0.005427147484389089,0.9945576010855003,Critical
7.23098908762403e-06,0.0027830315530236126,0.9972097374578884,Critical
1.9187853468065576e-06,0.0014177283439338294,0.998580352870719,Critical
1.2748113421382003e-06,0.0010051019808306149,0.998993623207827,Critical
3.696175051903123e-05,0.008233167666256464,0.9917298705832241,Critical
3.6484400509011086e-05,0.007898795883936197,0.9920647197155544,Critical
3.6415684010800355e-05,0.007818661539262679,0.9921449227767262,Critical
1.2579017446395495e-07,0.00014880408223792748,0.9998510701275872,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
1.0772885691330365e-07,0.0001363028080604062,0.9998635894630823,Critical
5.854681623384115e-07,0.0005330705749823221,0.999466343956855,Critical
5.854681623384115e-07,0.0005330705749823221,0.999466343956855,Critical
4.972886037434866e-07,0.0004425023304941874,0.9995570003809018,Critical
1.954929835538616e-08,4.573456357249345e-05,0.9999542458871291,Critical
5.501108733004283e-08,9.639608887605993e-05,0.9999035489000363,Critical
5.501108733004283e-08,9.639608887605993e-05,0.9999035489000363,Critical
5.501108733004283e-08,9.639608887605993e-05,0.9999035489000363,Critical
0.3311112793257741,0.00225255673426812,0.6666361639399575,Critical
0.6621144423636108,0.00456747564524863,0.33331808199114027,Healthy
0.989659986706736,0.010340012827605634,4.6565790712520385e-10,Healthy
0.986928943861745,0.013071055556957626,5.81297009426646e-10,Healthy
0.9864610710363092,0.013538928346809235,6.168811736947584e-10,Healthy
0.9910307090617051,0.00896929075572694,1.8256766316501465e-10,Healthy
0.9935893766765861,0.006410623255389846,6.802365805144029e-11,Healthy
0.9951692688327065,0.004830731145832439,2.1460786445220757e-11,Healthy
0.9935893766765861,0.006410623255389846,6.802365805144029e-11,Healthy
0.9931857823426213,0.006814217556511219,1.0086714617078429e-10,Healthy
0.9824554276624737,0.01754457111758793,1.2199379612843522e-09,Healthy
0.9801693833235495,0.01983061521722278,1.4592274509032022e-09,Healthy
0.9802419524876894,0.019758046079936996,1.4323733531919675e-09,Healthy
0.986861286632671,0.013138712799498374,5.67830326089224e-10,Healthy
0.9861575851023198,0.013842414181388409,7.162914753938982e-10,Healthy
0.9837989715992556,0.016201027418309047,9.824350627239832e-10,Healthy
0.9863300999783012,0.013669899247228367,7.744701463193781e-10,Healthy
0.9893198458475766,0.01068015376570348,3.867195073958539e-10,Healthy
0.9921818597505759,0.007818140135932359,1.1349143246979196e-10,Healthy
