Timestamp,EGT_C,N2_PctRPM,OilPressure_PSI,Vib1_IPS,Vib2_IPS,Engine_Fault_State,EGT_Sensor_Health,Vibration_Sensor_Health,Scenario
2025-04-04 10:40:34.757121,907.36,90.09,56.66,1.0,0.9,Normal,OK,OK,Normal
2025-04-04 10:40:35.757121,898.19,90.58,53.77,1.04,0.98,Normal,OK,OK,Normal
2025-04-04 10:40:36.757121,894.03,90.16,55.33,1.01,1.09,Normal,OK,OK,Normal
2025-04-04 10:40:37.757121,898.77,89.73,54.67,1.07,1.1,Normal,OK,OK,Normal
2025-04-04 10:40:38.757121,897.2,90.58,53.42,0.95,,Normal,OK,OK,Normal
2025-04-04 10:40:39.757121,907.1,90.21,54.72,1.12,1.06,Normal,OK,OK,Normal
2025-04-04 10:40:40.757121,896.03,89.99,55.93,0.92,0.85,Normal,OK,OK,Normal
2025-04-04 10:40:41.757121,901.17,90.43,54.41,0.95,0.99,Normal,OK,OK,Normal
2025-04-04 10:40:42.757121,906.25,89.14,55.48,1.01,0.91,Normal,OK,OK,Normal
2025-04-04 10:40:43.757121,905.08,89.82,54.93,0.99,0.93,Normal,OK,OK,Normal
2025-04-04 10:40:44.757121,903.79,90.09,54.04,1.0,0.89,Normal,OK,OK,Normal
2025-04-04 10:40:45.757121,894.94,89.92,55.13,0.9,0.8,Normal,OK,OK,Normal
2025-04-04 10:40:46.757121,898.99,,55.05,1.05,1.05,Normal,OK,OK,Normal
2025-04-04 10:40:47.757121,901.76,89.84,57.6,1.0,0.91,Normal,OK,OK,Normal
2025-04-04 10:40:48.757121,898.51,89.92,56.7,0.83,0.96,Normal,OK,OK,Normal
2025-04-04 10:40:49.757121,903.15,89.64,54.39,0.98,1.03,Normal,OK,OK,Normal
2025-04-04 10:40:50.757121,902.24,90.55,55.63,1.17,1.16,Normal,OK,OK,Normal
2025-04-04 10:40:51.757121,900.87,90.56,55.87,0.79,,Normal,OK,OK,Normal
2025-04-04 10:40:52.757121,903.06,90.34,53.98,1.26,1.19,Normal,OK,OK,Normal
2025-04-04 10:40:53.757121,895.83,89.35,53.78,1.01,0.95,Normal,OK,OK,Normal
2025-04-04 10:40:54.757121,903.26,89.69,56.82,0.94,0.93,Normal,OK,OK,Normal
2025-04-04 10:40:55.757121,896.92,89.6,55.86,,1.21,Normal,OK,OK,Normal
2025-04-04 10:40:56.757121,901.98,89.91,55.48,0.96,0.98,Normal,OK,OK,Normal
2025-04-04 10:40:57.757121,900.9,89.38,55.43,1.22,1.23,Normal,OK,OK,Normal
2025-04-04 10:40:58.757121,897.82,90.2,56.0,0.93,0.95,Normal,OK,OK,Normal
2025-04-04 10:40:59.757121,899.89,89.16,54.71,1.05,1.1,Normal,OK,OK,Normal
2025-04-04 10:41:00.757121,904.9,89.71,57.45,0.96,0.96,Normal,OK,OK,Normal
2025-04-04 10:41:01.757121,901.4,90.56,56.23,1.04,1.08,Normal,OK,OK,Normal
2025-04-04 10:41:02.757121,906.05,90.21,54.65,0.88,0.96,Normal,OK,OK,Normal
2025-04-04 10:41:03.757121,900.57,89.61,54.5,1.14,1.09,Normal,OK,OK,Normal
2025-04-04 10:41:04.757121,903.37,89.99,55.32,1.07,1.05,Normal,OK,OK,Normal
2025-04-04 10:41:05.757121,904.1,89.94,53.68,1.13,1.09,Normal,OK,OK,Normal
2025-04-04 10:41:06.757121,899.35,90.74,55.55,1.15,1.04,Normal,OK,OK,Normal
2025-04-04 10:41:07.757121,900.79,90.12,56.72,1.03,0.96,Normal,OK,OK,Normal
2025-04-04 10:41:08.757121,895.07,89.95,56.62,1.12,1.15,Normal,OK,OK,Normal
2025-04-04 10:41:09.757121,896.31,90.73,55.84,1.03,1.03,Normal,OK,OK,Normal
2025-04-04 10:41:10.757121,896.52,89.96,56.15,0.98,0.92,Normal,OK,OK,Normal
2025-04-04 10:41:11.757121,899.71,89.53,55.6,0.9,0.97,Normal,OK,OK,Normal
2025-04-04 10:41:12.757121,902.88,90.3,53.61,1.15,1.22,Normal,OK,OK,Normal
2025-04-04 10:41:13.757121,896.43,89.94,53.35,0.83,0.91,Normal,OK,OK,Normal
2025-04-04 10:41:14.757121,887.14,89.02,53.16,0.87,0.95,Normal,OK,OK,Normal
2025-04-04 10:41:15.757121,897.82,89.94,54.5,1.12,1.16,Normal,OK,OK,Normal
2025-04-04 10:41:16.757121,893.5,90.47,55.04,1.03,1.11,Normal,OK,OK,Normal
2025-04-04 10:41:17.757121,892.34,89.4,54.45,0.96,0.98,Normal,OK,OK,Normal
2025-04-04 10:41:18.757121,897.98,90.41,54.35,,0.79,Normal,OK,OK,Normal
2025-04-04 10:41:19.757121,909.32,90.26,56.06,0.87,0.95,Normal,OK,OK,Normal
2025-04-04 10:41:20.757121,900.39,89.53,54.72,1.0,0.87,Normal,OK,OK,Normal
2025-04-04 10:41:21.757121,902.96,89.88,55.44,0.79,0.88,Normal,OK,OK,Normal
2025-04-04 10:41:22.757121,903.72,89.61,,1.24,1.27,Normal,OK,OK,Normal
2025-04-04 10:41:23.757121,901.57,89.74,56.82,1.1,0.99,Normal,OK,OK,Normal
2025-04-04 10:41:24.757121,889.57,90.06,55.9,1.02,1.03,Normal,OK,OK,Normal
2025-04-04 10:41:25.757121,899.36,89.86,55.51,0.91,0.99,Normal,OK,OK,Normal
2025-04-04 10:41:26.757121,906.45,89.33,54.53,1.09,1.02,Normal,OK,OK,Normal
2025-04-04 10:41:27.757121,906.93,90.04,55.15,1.07,1.02,Normal,OK,OK,Normal
2025-04-04 10:41:28.757121,908.69,90.76,54.02,1.05,0.95,Normal,OK,OK,Normal
2025-04-04 10:41:29.757121,894.81,89.44,55.41,1.02,0.97,Normal,OK,OK,Normal
2025-04-04 10:41:30.757121,903.47,90.01,55.15,1.09,1.08,Normal,OK,OK,Normal
2025-04-04 10:41:31.757121,904.61,90.3,55.19,1.15,1.18,Normal,OK,OK,Normal
2025-04-04 10:41:32.757121,897.66,89.73,54.19,1.08,1.05,Normal,OK,OK,Normal
2025-04-04 10:41:33.757121,900.73,90.27,54.41,1.0,1.02,Normal,OK,OK,Normal
2025-04-04 10:41:34.757121,,90.27,56.8,1.19,1.1,Normal,OK,OK,Normal
2025-04-04 10:41:35.757121,896.76,89.34,,1.04,1.02,Normal,OK,OK,Normal
2025-04-04 10:41:36.757121,902.42,90.71,55.46,1.05,1.04,Normal,OK,OK,Normal
2025-04-04 10:41:37.757121,910.62,89.59,54.57,1.0,0.93,Normal,OK,OK,Normal
2025-04-04 10:41:38.757121,897.05,90.63,53.4,1.14,1.16,Normal,OK,OK,Normal
2025-04-04 10:41:39.757121,892.19,89.9,57.68,1.12,1.06,Normal,OK,OK,Normal
2025-04-04 10:41:40.757121,903.22,89.92,55.86,,0.95,Normal,OK,OK,Normal
2025-04-04 10:41:41.757121,900.89,90.45,55.15,0.93,0.92,Normal,OK,OK,Normal
2025-04-04 10:41:42.757121,896.71,89.91,55.37,1.05,1.06,Normal,OK,OK,Normal
2025-04-04 10:41:43.757121,902.9,90.14,54.51,1.23,1.16,Normal,OK,OK,Normal
2025-04-04 10:41:44.757121,902.16,89.1,54.79,1.02,0.99,Normal,OK,OK,Normal
2025-04-04 10:41:45.757121,897.62,90.43,54.51,1.22,1.07,Normal,OK,OK,Normal
2025-04-04 10:41:46.757121,900.59,89.77,54.93,1.11,1.09,Normal,OK,OK,Normal
2025-04-04 10:41:47.757121,907.78,90.23,55.23,0.8,0.74,Normal,OK,OK,Normal
2025-04-04 10:41:48.757121,893.22,89.72,56.38,0.95,0.98,Normal,OK,OK,Normal
2025-04-04 10:41:49.757121,902.26,89.42,55.63,1.1,1.08,Normal,OK,OK,Normal
2025-04-04 10:41:50.757121,901.43,,,1.02,1.05,Normal,OK,OK,Normal
2025-04-04 10:41:51.757121,895.05,90.55,55.49,0.96,0.9,Normal,OK,OK,Normal
2025-04-04 10:41:52.757121,896.73,90.78,55.03,1.1,1.18,Normal,OK,OK,Normal
2025-04-04 10:41:53.757121,905.65,90.22,53.66,0.96,1.02,Normal,OK,OK,Normal
2025-04-04 10:41:54.757121,892.97,90.71,56.38,1.17,1.07,Normal,OK,OK,Normal
2025-04-04 10:41:55.757121,904.18,90.16,55.59,0.97,0.97,Normal,OK,OK,Normal
2025-04-04 10:41:56.757121,901.08,90.42,55.78,1.03,0.98,Normal,OK,OK,Normal
2025-04-04 10:41:57.757121,900.12,,56.8,0.86,0.88,Normal,OK,OK,Normal
2025-04-04 10:41:58.757121,896.9,90.76,,0.8,0.77,Normal,OK,OK,Normal
2025-04-04 10:41:59.757121,897.32,89.72,58.49,1.09,1.05,Normal,OK,OK,Normal
2025-04-04 10:42:00.757121,899.05,89.1,,0.79,0.98,Normal,OK,OK,Normal
2025-04-04 10:42:01.757121,898.43,89.78,54.98,1.08,1.14,Normal,OK,OK,Normal
2025-04-04 10:42:02.757121,901.41,89.67,,1.24,1.24,Normal,OK,OK,Normal
2025-04-04 10:42:03.757121,904.58,89.32,56.21,1.03,1.03,Normal,OK,OK,Normal
2025-04-04 10:42:04.757121,892.64,90.2,54.33,1.19,1.14,Normal,OK,OK,Normal
2025-04-04 10:42:05.757121,903.07,89.95,56.51,0.91,0.91,Normal,OK,OK,Normal
2025-04-04 10:42:06.757121,900.29,89.79,53.76,1.02,0.88,Normal,OK,OK,Normal
2025-04-04 10:42:07.757121,898.29,89.47,56.25,1.05,1.11,Normal,OK,OK,Normal
2025-04-04 10:42:08.757121,898.7,89.91,54.27,0.94,1.0,Normal,OK,OK,Normal
2025-04-04 10:42:09.757121,899.79,89.99,54.86,1.1,1.04,Normal,OK,OK,Normal
2025-04-04 10:42:10.757121,904.13,90.66,56.1,1.06,1.05,Normal,OK,OK,Normal
2025-04-04 10:42:11.757121,895.9,90.72,54.4,1.1,1.05,Normal,OK,OK,Normal
2025-04-04 10:42:12.757121,911.56,90.09,56.52,1.02,0.89,Normal,OK,OK,Normal
2025-04-04 10:42:13.757121,897.04,89.58,55.09,1.18,,Normal,OK,OK,Normal
2025-04-04 10:42:14.757121,900.59,90.02,55.55,0.93,0.97,Normal,OK,OK,Normal
2025-04-04 10:42:15.757121,897.46,89.78,53.55,1.22,1.17,Normal,OK,OK,Normal
2025-04-04 10:42:16.757121,888.41,89.84,,0.93,0.89,Normal,OK,OK,Normal
2025-04-04 10:42:17.757121,898.32,90.1,53.6,0.94,0.98,Normal,OK,OK,Normal
2025-04-04 10:42:18.757121,894.73,88.87,56.63,1.05,1.06,Normal,OK,OK,Normal
2025-04-04 10:42:19.757121,900.41,89.79,55.69,,0.94,Normal,OK,OK,Normal
2025-04-04 10:42:20.757121,895.22,89.97,54.12,0.89,0.86,Normal,OK,OK,Normal
2025-04-04 10:42:21.757121,889.55,89.43,54.81,1.0,1.0,Normal,OK,OK,Normal
2025-04-04 10:42:22.757121,902.48,90.4,54.76,1.12,1.08,Normal,OK,OK,Normal
2025-04-04 10:42:23.757121,889.58,89.57,54.31,0.99,0.97,Normal,OK,OK,Normal
2025-04-04 10:42:24.757121,898.62,89.83,55.67,1.12,1.12,Normal,OK,OK,Normal
2025-04-04 10:42:25.757121,909.41,90.66,55.27,0.9,0.98,Normal,OK,OK,Normal
2025-04-04 10:42:26.757121,908.04,90.18,56.35,1.11,1.08,Normal,OK,OK,Normal
2025-04-04 10:42:27.757121,899.57,89.74,54.95,1.0,1.15,Normal,OK,OK,Normal
2025-04-04 10:42:28.757121,906.46,89.97,55.9,0.84,0.86,Normal,OK,OK,Normal
2025-04-04 10:42:29.757121,892.87,89.72,55.17,1.14,1.03,Normal,OK,OK,Normal
2025-04-04 10:42:30.757121,903.51,89.43,,0.86,0.87,Normal,OK,OK,Normal
2025-04-04 10:42:31.757121,886.72,89.97,54.44,0.91,0.89,Normal,OK,OK,Normal
2025-04-04 10:42:32.757121,896.13,89.72,53.74,0.93,1.13,Normal,OK,OK,Normal
2025-04-04 10:42:33.757121,897.01,89.79,53.29,0.91,1.02,Normal,OK,OK,Normal
2025-04-04 10:42:34.757121,898.91,89.61,54.23,1.21,1.11,Normal,OK,OK,Normal
2025-04-04 10:42:35.757121,903.56,89.66,55.54,0.8,0.74,Normal,OK,OK,Normal
2025-04-04 10:42:36.757121,902.16,90.86,55.28,0.8,0.81,Normal,OK,OK,Normal
2025-04-04 10:42:37.757121,898.21,89.9,56.5,0.87,0.98,Normal,OK,OK,Normal
2025-04-04 10:42:38.757121,902.58,90.08,56.17,1.14,1.04,Normal,OK,OK,Normal
2025-04-04 10:42:39.757121,904.64,89.57,57.21,1.09,1.11,Normal,OK,OK,Normal
2025-04-04 10:42:40.757121,894.87,90.13,57.39,1.01,0.96,Normal,OK,OK,Normal
2025-04-04 10:42:41.757121,896.59,90.08,54.79,1.09,1.11,Normal,OK,OK,Normal
2025-04-04 10:42:42.757121,902.58,89.36,53.47,1.0,1.0,Normal,OK,OK,Normal
2025-04-04 10:42:43.757121,903.7,90.54,54.49,1.14,1.1,Normal,OK,OK,Normal
2025-04-04 10:42:44.757121,901.27,89.91,54.08,1.01,0.97,Normal,OK,OK,Normal
2025-04-04 10:42:45.757121,906.07,89.86,54.68,0.92,0.92,Normal,OK,OK,Normal
2025-04-04 10:42:46.757121,891.21,90.18,55.32,1.19,1.16,Normal,OK,OK,Normal
2025-04-04 10:42:47.757121,912.6,90.17,55.22,0.97,1.04,Normal,OK,OK,Normal
2025-04-04 10:42:48.757121,905.21,90.21,55.13,,1.08,Normal,OK,OK,Normal
2025-04-04 10:42:49.757121,907.5,89.41,55.64,1.11,0.98,Normal,OK,OK,Normal
2025-04-04 10:42:50.757121,910.27,89.98,53.61,1.18,1.1,Normal,OK,OK,Normal
2025-04-04 10:42:51.757121,897.34,90.64,54.91,0.83,0.91,Normal,OK,OK,Normal
2025-04-04 10:42:52.757121,902.7,89.81,54.53,0.95,1.0,Normal,OK,OK,Normal
2025-04-04 10:42:53.757121,905.57,90.31,57.21,1.11,1.14,Normal,OK,OK,Normal
2025-04-04 10:42:54.757121,896.78,89.51,56.18,1.24,1.15,Normal,OK,OK,Normal
2025-04-04 10:42:55.757121,902.5,90.21,54.53,0.91,0.87,Normal,OK,OK,Normal
2025-04-04 10:42:56.757121,896.16,90.62,55.22,1.13,1.11,Normal,OK,OK,Normal
2025-04-04 10:42:57.757121,902.46,90.35,55.4,0.91,0.89,Normal,OK,OK,Normal
2025-04-04 10:42:58.757121,907.64,90.41,56.88,0.97,1.03,Normal,OK,OK,Normal
2025-04-04 10:42:59.757121,901.15,89.25,53.88,1.07,0.97,Normal,OK,OK,Normal
2025-04-04 10:43:00.757121,893.77,89.9,55.3,1.08,1.0,Normal,OK,OK,Normal
2025-04-04 10:43:01.757121,902.54,89.33,56.11,1.23,1.23,Normal,OK,OK,Normal
2025-04-04 10:43:02.757121,898.17,90.38,53.38,1.08,1.04,Normal,OK,OK,Normal
2025-04-04 10:43:03.757121,902.76,89.23,54.15,1.12,1.14,Normal,OK,OK,Normal
2025-04-04 10:43:04.757121,899.42,91.06,55.54,0.88,0.76,Normal,OK,OK,Normal
2025-04-04 10:43:05.757121,904.57,90.21,56.41,0.92,1.0,Normal,OK,OK,Normal
2025-04-04 10:43:06.757121,902.44,90.38,54.3,1.08,1.19,Normal,OK,OK,Normal
2025-04-04 10:43:07.757121,903.42,90.63,55.24,0.87,0.92,Normal,OK,OK,Normal
2025-04-04 10:43:08.757121,897.62,89.27,54.43,1.14,1.15,Normal,OK,OK,Normal
2025-04-04 10:43:09.757121,901.72,90.71,55.36,1.15,1.09,Normal,OK,OK,Normal
2025-04-04 10:43:10.757121,892.01,89.85,55.66,0.92,0.95,Normal,OK,OK,Normal
2025-04-04 10:43:11.757121,904.14,89.92,52.44,0.87,0.78,Normal,OK,OK,Normal
2025-04-04 10:43:12.757121,894.35,89.98,54.15,,0.85,Normal,OK,OK,Normal
2025-04-04 10:43:13.757121,898.09,90.49,52.87,,1.18,Normal,OK,OK,Normal
2025-04-04 10:43:14.757121,902.67,91.11,54.72,1.16,1.21,Normal,OK,OK,Normal
2025-04-04 10:43:15.757121,898.66,89.42,54.67,1.04,0.95,Normal,OK,OK,Normal
2025-04-04 10:43:16.757121,897.82,89.53,,0.83,0.82,Normal,OK,OK,Normal
2025-04-04 10:43:17.757121,912.24,89.87,56.51,0.97,0.97,Normal,OK,OK,Normal
2025-04-04 10:43:18.757121,895.39,89.76,52.98,0.95,0.99,Normal,OK,OK,Normal
2025-04-04 10:43:19.757121,895.01,89.58,54.35,0.87,0.97,Normal,OK,OK,Normal
2025-04-04 10:43:20.757121,894.97,89.98,54.69,1.13,1.02,Normal,OK,OK,Normal
2025-04-04 10:43:21.757121,891.77,90.22,54.84,1.01,1.03,Normal,OK,OK,Normal
2025-04-04 10:43:22.757121,902.35,89.71,54.64,1.02,1.03,Normal,OK,OK,Normal
2025-04-04 10:43:23.757121,894.18,89.91,56.44,0.96,0.9,Normal,OK,OK,Normal
2025-04-04 10:43:24.757121,897.24,90.03,58.72,1.1,1.16,Normal,OK,OK,Normal
2025-04-04 10:43:25.757121,895.52,89.19,55.35,1.06,1.02,Normal,OK,OK,Normal
2025-04-04 10:43:26.757121,910.43,90.21,54.43,1.14,1.1,Normal,OK,OK,Normal
2025-04-04 10:43:27.757121,895.14,90.29,54.02,1.05,1.02,Normal,OK,OK,Normal
2025-04-04 10:43:28.757121,897.91,90.82,54.08,0.91,1.04,Normal,OK,OK,Normal
2025-04-04 10:43:29.757121,906.74,90.26,54.23,1.2,1.21,Normal,OK,OK,Normal
2025-04-04 10:43:30.757121,897.01,89.82,53.21,1.0,0.93,Normal,OK,OK,Normal
2025-04-04 10:43:31.757121,897.68,89.04,54.51,1.08,1.05,Normal,OK,OK,Normal
2025-04-04 10:43:32.757121,894.25,90.56,55.84,1.1,1.14,Normal,OK,OK,Normal
2025-04-04 10:43:33.757121,901.23,89.72,54.35,0.98,1.0,Normal,OK,OK,Normal
2025-04-04 10:43:34.757121,902.64,89.76,,0.73,0.75,Normal,OK,OK,Normal
2025-04-04 10:43:35.757121,909.19,89.91,56.2,0.98,1.01,Normal,OK,OK,Normal
2025-04-04 10:43:36.757121,900.56,90.0,54.39,1.03,1.03,Normal,OK,OK,Normal
2025-04-04 10:43:37.757121,897.87,90.59,54.92,1.03,,Normal,OK,OK,Normal
2025-04-04 10:43:38.757121,906.0,90.26,53.35,0.8,0.78,Normal,OK,OK,Normal
2025-04-04 10:43:39.757121,896.84,89.76,55.36,0.84,0.88,Normal,OK,OK,Normal
2025-04-04 10:43:40.757121,892.83,90.38,55.69,0.96,0.97,Normal,OK,OK,Normal
2025-04-04 10:43:41.757121,901.72,89.59,56.13,0.88,0.91,Normal,OK,OK,Normal
2025-04-04 10:43:42.757121,895.3,89.63,54.61,0.95,0.99,Normal,OK,OK,Normal
2025-04-04 10:43:43.757121,898.34,89.94,55.35,0.96,0.94,Normal,OK,OK,Normal
2025-04-04 10:43:44.757121,900.1,89.78,56.25,1.0,1.1,Normal,OK,OK,Normal
2025-04-04 10:43:45.757121,895.25,89.87,55.58,1.16,1.03,Normal,OK,OK,Normal
2025-04-04 10:43:46.757121,901.84,90.38,56.3,1.05,1.0,Normal,OK,OK,Normal
2025-04-04 10:43:47.757121,904.86,,54.04,1.01,1.12,Normal,OK,OK,Normal
2025-04-04 10:43:48.757121,894.69,90.12,,0.97,0.99,Normal,OK,OK,Normal
2025-04-04 10:43:49.757121,896.92,90.39,54.73,1.24,1.27,Normal,OK,OK,Normal
2025-04-04 10:43:50.757121,903.95,90.06,55.15,0.71,0.86,Normal,OK,OK,Normal
2025-04-04 10:43:51.757121,905.79,90.14,55.01,0.95,0.89,Normal,OK,OK,Normal
2025-04-04 10:43:52.757121,900.45,89.61,56.5,1.09,1.0,Normal,OK,OK,Normal
2025-04-04 10:43:53.757121,900.21,89.97,56.46,0.87,0.82,Normal,OK,OK,Normal
2025-04-04 10:43:54.757121,899.16,90.48,54.53,1.13,1.05,Normal,OK,OK,Normal
2025-04-04 10:43:55.757121,905.39,90.61,56.92,0.8,0.91,Normal,OK,OK,Normal
2025-04-04 10:43:56.757121,900.0,90.8,54.91,0.99,0.99,Normal,OK,OK,Normal
2025-04-04 10:43:57.757121,896.89,89.72,54.91,1.26,1.26,Normal,OK,OK,Normal
2025-04-04 10:43:58.757121,,90.48,54.92,0.92,1.01,Normal,OK,OK,Normal
2025-04-04 10:43:59.757121,904.08,88.96,53.65,0.9,0.96,Normal,OK,OK,Normal
2025-04-04 10:44:00.757121,902.44,89.95,55.7,1.11,1.13,Normal,OK,OK,Normal
2025-04-04 10:44:01.757121,901.67,90.46,55.76,1.12,1.16,Normal,OK,OK,Normal
2025-04-04 10:44:02.757121,895.3,89.1,54.57,1.09,1.11,Normal,OK,OK,Normal
2025-04-04 10:44:03.757121,903.96,90.26,57.2,1.01,1.02,Normal,OK,OK,Normal
2025-04-04 10:44:04.757121,895.35,89.37,55.66,1.0,1.01,Normal,OK,OK,Normal
2025-04-04 10:44:05.757121,904.43,90.07,56.1,0.98,1.04,Normal,OK,OK,Normal
2025-04-04 10:44:06.757121,899.49,90.4,54.03,1.19,1.13,Normal,OK,OK,Normal
2025-04-04 10:44:07.757121,899.65,90.21,54.01,1.13,1.02,Normal,OK,OK,Normal
2025-04-04 10:44:08.757121,900.38,89.82,55.22,0.95,0.88,Normal,OK,OK,Normal
2025-04-04 10:44:09.757121,901.81,90.65,55.28,1.11,1.11,Normal,OK,OK,Normal
2025-04-04 10:44:10.757121,895.12,89.63,55.67,0.94,0.9,Normal,OK,OK,Normal
2025-04-04 10:44:11.757121,899.06,89.97,53.98,1.12,1.1,Normal,OK,OK,Normal
2025-04-04 10:44:12.757121,899.03,90.35,54.47,0.86,0.87,Normal,OK,OK,Normal
2025-04-04 10:44:13.757121,,90.05,53.34,0.94,0.88,Normal,OK,OK,Normal
2025-04-04 10:44:14.757121,901.71,90.09,54.41,0.99,0.92,Normal,OK,OK,Normal
2025-04-04 10:44:15.757121,895.96,89.89,55.25,1.02,1.1,Normal,OK,OK,Normal
2025-04-04 10:44:16.757121,903.26,90.14,53.66,0.81,0.79,Normal,OK,OK,Normal
2025-04-04 10:44:17.757121,,89.79,55.99,1.11,1.12,Normal,OK,OK,Normal
2025-04-04 10:44:18.757121,902.35,90.07,55.11,1.07,1.12,Normal,OK,OK,Normal
2025-04-04 10:44:19.757121,901.64,90.07,56.46,1.1,1.1,Normal,OK,OK,Normal
2025-04-04 10:44:20.757121,896.34,89.43,55.41,0.89,0.94,Normal,OK,OK,Normal
2025-04-04 10:44:21.757121,897.91,90.49,52.97,0.83,0.89,Normal,OK,OK,Normal
2025-04-04 10:44:22.757121,901.16,90.07,56.15,1.06,1.07,Normal,OK,OK,Normal
2025-04-04 10:44:23.757121,893.28,90.71,55.59,1.02,1.06,Normal,OK,OK,Normal
2025-04-04 10:44:24.757121,895.93,90.28,55.19,1.0,0.94,Normal,OK,OK,Normal
2025-04-04 10:44:25.757121,903.59,89.06,54.03,1.07,1.07,Normal,OK,OK,Normal
2025-04-04 10:44:26.757121,897.47,89.59,57.11,1.09,1.01,Normal,OK,OK,Normal
2025-04-04 10:44:27.757121,906.71,89.74,55.73,1.04,0.99,Normal,OK,OK,Normal
2025-04-04 10:44:28.757121,885.6,89.57,55.33,1.03,0.94,Normal,OK,OK,Normal
2025-04-04 10:44:29.757121,901.78,90.15,54.36,1.01,0.98,Normal,OK,OK,Normal
2025-04-04 10:44:30.757121,897.76,90.29,54.17,1.06,1.07,Normal,OK,OK,Normal
2025-04-04 10:44:31.757121,903.43,90.19,54.37,0.78,0.75,Normal,OK,OK,Normal
2025-04-04 10:44:32.757121,892.09,89.89,54.82,0.87,0.86,Normal,OK,OK,Normal
2025-04-04 10:44:33.757121,904.42,90.04,54.36,1.1,1.12,Normal,OK,OK,Normal
2025-04-04 10:44:34.757121,897.38,90.4,53.09,1.13,1.23,Normal,OK,OK,Normal
2025-04-04 10:44:35.757121,901.18,90.24,56.91,0.87,0.8,Normal,OK,OK,Normal
2025-04-04 10:44:36.757121,902.92,89.88,55.92,0.92,0.9,Normal,OK,OK,Normal
2025-04-04 10:44:37.757121,898.46,90.42,55.87,0.97,0.96,Normal,OK,OK,Normal
2025-04-04 10:44:38.757121,902.7,89.67,54.35,1.24,1.25,Normal,OK,OK,Normal
2025-04-04 10:44:39.757121,896.12,90.28,54.35,1.25,1.2,Normal,OK,OK,Normal
2025-04-04 10:44:40.757121,900.53,89.55,52.8,0.84,0.85,Normal,OK,OK,Normal
2025-04-04 10:44:41.757121,899.89,90.22,55.07,1.02,1.1,Normal,OK,OK,Normal
2025-04-04 10:44:42.757121,901.02,90.39,53.22,1.06,0.92,Normal,OK,OK,Normal
2025-04-04 10:44:43.757121,898.98,90.41,54.95,1.01,0.91,Normal,OK,OK,Normal
2025-04-04 10:44:44.757121,906.73,90.32,55.36,0.97,0.93,Normal,OK,OK,Normal
2025-04-04 10:44:45.757121,900.58,90.5,55.28,1.23,1.11,Normal,OK,OK,Normal
2025-04-04 10:44:46.757121,909.63,90.9,57.29,0.93,0.92,Normal,OK,OK,Normal
2025-04-04 10:44:47.757121,896.9,89.71,54.57,0.93,0.86,Normal,OK,OK,Normal
2025-04-04 10:44:48.757121,900.57,89.55,54.4,1.01,1.0,Normal,OK,OK,Normal
2025-04-04 10:44:49.757121,905.17,89.92,55.52,0.84,0.83,Normal,OK,OK,Normal
2025-04-04 10:44:50.757121,898.61,90.19,55.03,1.0,1.09,Normal,OK,OK,Normal
2025-04-04 10:44:51.757121,899.99,89.88,55.34,0.94,0.99,Normal,OK,OK,Normal
2025-04-04 10:44:52.757121,903.01,90.13,56.07,1.03,1.06,Normal,OK,OK,Normal
2025-04-04 10:44:53.757121,900.55,91.12,54.79,0.86,0.92,Normal,OK,OK,Normal
2025-04-04 10:44:54.757121,904.54,90.72,57.15,0.98,0.94,Normal,OK,OK,Normal
2025-04-04 10:44:55.757121,894.83,88.98,54.74,1.07,0.98,Normal,OK,OK,Normal
2025-04-04 10:44:56.757121,892.18,89.75,57.19,0.99,1.09,Normal,OK,OK,Normal
2025-04-04 10:44:57.757121,916.18,,55.17,1.06,1.01,Normal,OK,OK,Normal
2025-04-04 10:44:58.757121,902.92,89.72,53.18,0.86,0.94,Normal,OK,OK,Normal
2025-04-04 10:44:59.757121,908.36,90.53,54.55,0.95,1.0,Normal,OK,OK,Normal
2025-04-04 10:45:00.757121,903.97,89.99,55.96,1.06,1.0,Normal,OK,OK,Normal
2025-04-04 10:45:01.757121,911.95,90.2,55.03,1.11,1.1,Normal,OK,OK,Normal
2025-04-04 10:45:02.757121,896.35,90.51,52.78,1.07,1.07,Normal,OK,OK,Normal
2025-04-04 10:45:03.757121,902.44,89.61,54.61,0.83,0.75,Normal,OK,OK,Normal
2025-04-04 10:45:04.757121,897.37,,56.4,0.94,0.85,Normal,OK,OK,Normal
2025-04-04 10:45:05.757121,904.56,90.58,54.73,1.18,1.08,Normal,OK,OK,Normal
2025-04-04 10:45:06.757121,902.27,90.3,55.48,1.01,1.1,Normal,OK,OK,Normal
2025-04-04 10:45:07.757121,895.19,90.16,53.88,1.16,1.07,Normal,OK,OK,Normal
2025-04-04 10:45:08.757121,892.4,89.9,55.54,1.09,0.98,Normal,OK,OK,Normal
2025-04-04 10:45:09.757121,903.96,90.32,56.74,1.02,1.08,Normal,OK,OK,Normal
2025-04-04 10:45:10.757121,890.32,,55.66,0.88,0.86,Normal,OK,OK,Normal
2025-04-04 10:45:11.757121,898.87,88.88,,0.93,0.96,Normal,OK,OK,Normal
2025-04-04 10:45:12.757121,897.35,89.95,53.88,0.86,0.83,Normal,OK,OK,Normal
2025-04-04 10:45:13.757121,907.71,89.83,55.23,1.01,0.91,Normal,OK,OK,Normal
